file_path,transcript,duration,segment_index,speaker_role
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2293_seg_0.wav,RIGHT HEADING ZERO TWO ZERO CLEARED ILS APPROACH ZERO SIX AND MAXIMUM ONE SIX ZERO SPEED CONFIRM,2.26,1439,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2294_seg_0.wav,SIERRA PAPA SIERRA IS READY FOR DESCEND,2.28,1440,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2295_seg_0.wav,HOTEL HOTEL YANKEE WIND CALM FATO TWO FIVE LANDING OWN DISCRETION,1.58,1441,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2296_seg_0.wav,CLEARED FOR TAKEOFF RUNWAY THREE ONE AUSTRIAN SEVEN ZERO,7.3,1442,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2297_seg_0.wav,DESCENDING FLIGHT LEVEL ONE ONE ZERO CSA NINER SEVEN NINER,2.76,1443,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2298_seg_0.wav,INBOUND GOSEK INFORMATION LIMA ONE ZERO TWO ZERO SPEED TWO FIFTY,2.5,1444,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2299_seg_0.wav,HOTEL GOLF NOVEMBER WIND ZERO SIX ZERO DEGREES NINER KNOTS RUNWAY ONE FOUR CLEARED TO LAND,2.26,1445,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_229_seg_0.wav,ROGER,1.58,1446,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_22_seg_0.wav,PRAGUE RADAR GOOD EVENING SUNTURK EIGHT FOUR FOUR CLIMBING FLIGHT LEVEL THREE ONE ZERO ON COURSE HOTEL DELTA OSCAR,2.77,1447,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2300_seg_0.wav,LUFTHANSA THREE CHARLIE NOVEMBER CONTACT BRATISLAVA ONE TWO FIVE DECIMAL NINER SIX FIVE GOOD BYE,3.13,1448,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2301_seg_0.wav,AND SION TOWER THE HOTEL XRAY QUEBEC WE JUST CONTINUE TOWARD THE GRANDE DIXENCE,5.6,1449,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2302_seg_0.wav,EUROWINGS SEVEN ALPHA BRAVO TURN RIGHT HEADING TWO ONE ZERO CLEARED ILS APPROACH RUNWAY TWO FOUR REPORT ESTABLISHED,4.78,1450,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2303_seg_0.wav,QNH ONE ZERO ONE SEVEN RUNWAY TWO FIVE WILCO HOTEL ECHO XRAY,6.05,1451,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2304_seg_0.wav,ARROW JET SIX ZERO ONE TOWER ON FOXTROT CROSS RUNWAY ONE ZERO CONTACT APRON ONE TWO ONE DECIMAL SEVEN FIVE FIVE SORRY,1.98,1452,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2305_seg_0.wav,CLIMBING NINER ZERO AEROFLOT ONE FOUR FOUR,2.48,1453,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2306_seg_0.wav,WINGS THREE ONE VICTOR CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE,1.23,1454,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2307_seg_0.wav,CONTINUE PROCEED VIA DELTA TO HOLDING POINT,4.28,1455,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2308_seg_0.wav,THREE ONE,2.67,1456,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2309_seg_0.wav,HELLO AIR NOSTRUM EIGHT SEVEN WHISKEY BRAVO ZURICH TOWER LINE UP RUNWAY ONE ZERO,1.65,1457,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_230_seg_0.wav,HELLO CHARLIE JULIETT NEXT REPORT ECHO TWO,4.59,1458,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2310_seg_0.wav,OK REQUEST THREE SIX ZERO FOR CRUISE AIRFRANS TWO THREE FOUR SEVEN,4.61,1459,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2311_seg_0.wav,BEELINE SIX ONE GOLF RADAR GOOD EVENING RADAR CONTACT CLIMB FLIGHT LEVEL ONE SIX ZERO,4.42,1460,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2312_seg_0.wav,WHEN PASSING TEN THOUSAND FEET TO FOUR THOUSAND FEET MOSQUITO ONE FIVE BRAVO,6.34,1461,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2313_seg_0.wav,ONE TWO SEVEN EIGHT TWO FIVE CSA ZERO TWO SIX,3.83,1462,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2314_seg_0.wav,HOTEL GOLF PAPA NUMBER TWO NUMBER ONE IS THE COMPANY ON NOW LEFT HAND BASE AND STILL TWO HELICOPTERS LOW ALTITUDE OVER THE CITY,4.36,1463,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2315_seg_0.wav,NEXT FINAL TWO FIVE HOTEL CHARLIE JULIETT,2.23,1464,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2316_seg_0.wav,THREE FOUR FIVE NINER ZERO LUFTHANSA NINER EIGHT HOTEL,5.0,1465,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2317_seg_0.wav,CORRECTION LUFTHANSA TWO FIVE TWO SEVEN HELLO RADAR CONTACT,2.21,1466,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2318_seg_0.wav,CONTRACT NINER TWENTY THREE HEAVY SYDNEY TOWER GOOD DAY,4.41,1467,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2319_seg_0.wav,HOTEL BRAVO JULIETT LEAVE OUT ON ROUTE WHISKEY WIND ZERO THREE ZERO DEGREES ONE ZERO KNOTS RUNWAY THREE TWO CLEARED FOR TAKEOFF,1.84,1468,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_231_seg_0.wav,TURNING BASE NOW MOSQUITO ONE FIVE BRAVO,4.99,1469,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2320_seg_0.wav,AIR BRIDGE TWO EIGHT NINER HELLO RADAR CONTACT,2.59,1470,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2321_seg_0.wav,NOVEMBER ALPHA SIERRA WIND TWO FIVE ZERO DEGREES NINER KNOTS RUNWAY TWO FIVE CLEARED FOR TAKEOFF REPORT ONE THREE THOUSAND FEET CLIMBING,3.33,1471,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2322_seg_0.wav,CSA SIX THREE BRAVO LEFT TURN PROCEED DIRECT RAPET,2.3,1472,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2323_seg_0.wav,LOOKING UP FOR HELICOPTER AND NUMBER ONE NOT IN SIGHT AT THE MOMENT AND A NUMBER TWO PAPA GOLF PAPA,0.92,1473,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2324_seg_0.wav,BEELINE SIX ONE GOLF RADAR DEPARTURE TERMINATED DIRECT TO RAPET,5.54,1474,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2325_seg_0.wav,THREE ZERO SIX FIVE,3.89,1475,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2326_seg_0.wav,PRAHA HELLO SPEEDBIRD THREE ZERO CHARLIE BALTU TWO HOTEL PASSING TWO THOUSAND ONE HUNDRED FOR FIVE THOUSAND FEET,2.6,1476,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2327_seg_0.wav,GERMANWINGS SEVEN HOTEL RUNWAY THREE ONE CLEARED FOR TAKEOFF WIND ZERO SEVEN ZERO DEGREES AND SIX KNOTS HAVE A GOOD DAY,0.97,1477,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2328_seg_0.wav,AIR BALTIC TRIPLE TWO CONTACT PRAHA ONE THREE THREE DECIMAL THREE NINER ZERO GOOD BYE,3.42,1478,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2329_seg_0.wav,UPS FOUR GOOD MORNING RADAR CONTACT,4.48,1479,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_232_seg_0.wav,LUFTHANSA SEVEN SIX ONE MUNICH ONE THREE TWO ONE FIVE FIVE GOOD BYE,2.28,1480,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2330_seg_0.wav,OSCAR KILO CHARLIE ALPHA PAPA IF ABLE INCREASE SPEED APPROACHING TRAFFIC,1.45,1481,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2331_seg_0.wav,LUFTHANSA ONE FOUR NINER THREE DESCENDING FLIGHT LEVEL THREE HUNDRED,3.03,1482,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2332_seg_0.wav,NOVEMBER EIGHT THREE SIX BRAVO ALPHA CONTACT RHEIN ONE TWO EIGHT DECIMAL ZERO SEVEN FIVE BYE BYE,0.71,1483,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2333_seg_0.wav,DEPARTURE REX SIXTY EIGHT SIXTY EIGHT,3.46,1484,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2334_seg_0.wav,CLIMB FLIGHT LEVEL ONE SIX ZERO CSA EIGHT MIKE TWO,0.99,1485,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2335_seg_0.wav,CSA SEVEN EIGHT SIX,4.81,1486,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2336_seg_0.wav,OK WE TRY AGAIN NOW NEGATIVE CONTACT,2.06,1487,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2337_seg_0.wav,SUNEXPRESS NINER SEVEN FOUR PRAHA HELLO RADAR CONTACT SQUAWK ONE FOUR FIVE SIX DIRECT HERMSDORF,3.725,1488,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2338_seg_0.wav,HOTEL GOLF ECHO DO YOU WANT TO STAY AT LEVEL ONE HUNDRED OR ARE YOU ABLE TO DESCEND,4.57,1489,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2339_seg_0.wav,TWO HUNDRED,3.2,1490,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_233_seg_0.wav,PRAHA GOOD EVENING LUFTHANSA,1.75,1491,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2340_seg_0.wav,OK CONTINUE APPROACH AND TOWER ONE ONE EIGHT ONE,0.88,1492,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2341_seg_0.wav,ONE TWO FOUR ALPHA,2.49,1493,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2342_seg_0.wav,THANK YOU SIR CONTINUE APPROACH,2.68,1494,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2343_seg_0.wav,OSCAR KILO BRAVO ALPHA LIMA AFTER BUKAP DESCEND TO THREE THOUSAND FEET CLEARED RNP APPROACH RUNWAY TWO SEVEN REPORT ESTABLISHED,2.56,1495,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2344_seg_0.wav,LUFTHANSA ONE UNIFORM XRAY CLIMB FLIGHT LEVEL THREE ONE ZERO,6.35,1496,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2345_seg_0.wav,OSCAR KILO ALPHA PAPA INDIA VACATE VIA TAXIWAY WHISKEY CROSS RUNWAY TWO SIX AND CONTINUE TO THE AIRCLUB,3.41,1497,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2346_seg_0.wav,OKAY APPROXIMATELY FIFTEEN MINUTES BEFORE STARTING THANK YOU,3.47,1498,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2347_seg_0.wav,HOTEL QUEBEC JULIETT TRAFFIC PIPER SINGLE ENGINE POSITION THREE MILES SOUTH OF YOUR POSITION PROCEEDING TOWARDS WILLISAU FOUR THOUSAND FEET INDICATING NOT VERIFIED,2.41,1499,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2348_seg_0.wav,SKYTRAVEL ONE TWO ZERO ZERO WHATS YOUR REQUESTED FINAL LEVEL,1.09,1500,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2349_seg_0.wav,DESCENDING TWO NINER ZERO WITH ONE THOUSAND FEET PER MINUTE AUSTRIAN TWO TWO SIX NOVEMBER ONE THOUSAND OR GREATER,3.87,1501,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_234_seg_0.wav,CALL YOU SHORTLY,2.56,1502,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2350_seg_0.wav,OSCAR KILO CHARLIE TANGO PAPA LINE UP RUNWAY TWO FOUR AND WAIT,2.13,1503,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2351_seg_0.wav,LUXAIR EIGHT ONE MIKE DESCEND FLIGHT LEVEL EIGHT ZERO,2.4,1504,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2352_seg_0.wav,NAV CHECKER FIVE ONE ONE FURTHER CLIMB IS APPROVED,6.295,1505,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2353_seg_0.wav,AIR BERLIN FIVE THREE ONE HELLO RADAR CONTACT,5.09,1506,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2354_seg_0.wav,CIMBER ZERO TWO NINER CONTACT BRATISLAVA ONE THREE FOUR DECIMAL FOUR SEVEN FIVE GOOD DAY,1.42,1507,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2355_seg_0.wav,THREE ONE TWO PASSING FLIGHT LEVEL TWO TWO SEVEN CLIMBING THREE ONE ZERO,2.0,1508,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2356_seg_0.wav,QUALITY NINER ONE ROMEO CONTINUE HEADING AND EXPECT RIGHT TURN TO CHEB,0.87,1509,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2357_seg_0.wav,LUFTHANSA TWO ALPHA FOXTROT RESUME OWN NAVIGATION DIRECT LAGAR,5.26,1510,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2358_seg_0.wav,MIKE ECHO MIKE LIMA INDIA HELLO RADAR CONTACT DESCEND TO FLIGHT LEVEL TWO NINER ZERO DESCEND TO FLIGHT LEVEL TWO NINER ZERO MIKE LIMA,2.86,1511,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2359_seg_0.wav,PRAHA RADAR ONE TWO ZERO TWO SEVEN,1.73,1512,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_235_seg_0.wav,FOUR ZERO FINAL LEVEL REQUESTED TODAY IS THREE,2.05,1513,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2360_seg_0.wav,LUFTHANSA NINER TANGO PAPA CONTACT PRAHA RADAR ONE TWO ZERO DECIMAL TWO SEVEN FIVE GOOD BYE,3.12,1514,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2361_seg_0.wav,SYDNEY TOWER GOOD AFTERNOON FEDEX SEVENTY SEVEN HEAVY INBOUND ILS RUNWAY ONE SIX RIGHT,6.4,1515,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2362_seg_0.wav,SION TOWER AFTERNOON ESTABLISHED,3.11,1516,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2363_seg_0.wav,HOTEL NOVEMBER XRAY NINTY FIVE CROSSING IS APPROVED QNH ONE ZERO TWO TWO,2.81,1517,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2364_seg_0.wav,GERMAN WING SEVEN PAPA RUZYNE TOWER HELLO AGAIN ROGER,2.42,1518,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2365_seg_0.wav,FULLY READY,0.75,1519,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2366_seg_0.wav,CLIMB LEVEL THREE FOUR ZERO EL AL THREE THREE SEVEN,2.68,1520,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2367_seg_0.wav,AND READY FOR DEPARTURE OPERA THREE HUNDRED,2.47,1521,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2368_seg_0.wav,TURN LEFT AND SEE PROCEED DIRECT TO VARIK EASY EIGHT ZERO EIGHT UNIFORM,3.05,1522,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2369_seg_0.wav,TURKISH ONE SEVEN SIX SEVEN RUNWAY THREE ONE CLEARED TO LAND WIND ONE SIX ZERO DEGREES FOUR KNOTS,7.68,1523,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_236_seg_0.wav,CORRECT LEVEL TWO FIVE ZERO TO REACH LEVEL BY KOLAD,3.98,1524,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2370_seg_0.wav,STANDBY FOR CLIMB,3.75,1525,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2371_seg_0.wav,RADAR CSA FIVE MIKE BRAVO MAINTAINING FLIGHT LEVEL ONE TWO ZERO REQUEST DESCEND,3.44,1526,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2372_seg_0.wav,LUFTHANSA SEVEN THREE EIGHT CLIMB FLIGHT LEVEL THREE THREE ZERO,1.14,1527,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2373_seg_0.wav,WHEN READY TWO FIVE ZERO CROSS KOLAD AT LEVEL LOT THREE,3.14,1528,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2374_seg_0.wav,DIRECT PADKA REQUEST THREE FIVE ZERO,1.13,1529,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2375_seg_0.wav,THREE ONE BEAIR FIVE,3.8,1530,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2376_seg_0.wav,RYANAIR FIVE JULIETT UNIFORM CLIMB TO FLIGHT LEVEL THREE FOUR ZERO,2.53,1531,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2377_seg_0.wav,OK STANDBY,6.55,1532,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2378_seg_0.wav,CSA FOUR DELTA ROMEO TAXI VIA RUNWAY TWO FOUR AND HOLD SHORT OF RUNWAY ONE THREE,0.77,1533,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2379_seg_0.wav,YEAH THAT'S FINE NO PROBLEM,4.01,1534,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_237_seg_0.wav,DIRECT LAGAR LUFTHANSA TWO ALPHA FOX,2.3,1535,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2380_seg_0.wav,THREE NINER ZERO CORRECTION ONE THREE FOUR POINT FIVE NINER ZERO GOOD BYE,1.28,1536,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2381_seg_0.wav,RIGHT HEADING TWO NINER ZERO INTERCEPT LOCALIZER RUNWAY THREE ONE SWEDESTAR ZERO FIVE ONE,5.09,1537,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2382_seg_0.wav,EL AL FIVE TWO ONE PROCEED DIRECT TO EVENING,3.54,1538,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2383_seg_0.wav,THREE THREE THREE NINER ZERO AUSTRIAN FIVE ONE ALPHA DELTA GOOD BYE,2.3,1539,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2384_seg_0.wav,LUFTHANSA TWO JULIETT WHISKEY BEHIND LANDING TRAFFIC SHORT FINAL DASH LINE UP RUNWAY THREE ONE BEHIND,3.6,1540,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2385_seg_0.wav,ZERO FOUR GOOD BYE,4.9,1541,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2386_seg_0.wav,DESCENDING FLIGHT LEVEL,2.06,1542,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2387_seg_0.wav,EASY FIVE THREE KILO ROMEO RUNWAY THREE ONE CLEARED TO LAND WIND ONE EIGHT ZERO DEGREES FIVE KNOTS,2.33,1543,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2388_seg_0.wav,COPIED THAT THANK YOU LOT THREE ZERO SIX CONTACT PRAHA ONE TWO SEVEN DECIMAL ONE TWO FIVE GOOD BYE,5.96,1544,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2389_seg_0.wav,SPEED ONE NINER ZERO TIMEAIR SIX ONE TWO PAPA,3.24,1545,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_238_seg_0.wav,LUFTHANSA SIX KILO VICTOR CALL MUNICH ONE THREE TWO POINT ONE FIVE FIVE GOOD BYE TWO EIGHT ZERO,2.45,1546,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2390_seg_0.wav,YANKEE LEVEL,6.71,1547,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2391_seg_0.wav,CSA SEVEN THREE CHARLIE RUNWAY THREE ONE THREE CLEARED TO LAND WIND ZERO TWO ZERO DEGREES NINER KNOTS,6.49,1548,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2392_seg_0.wav,AND TOWER SKYTRAVEL ONE ONE NINER TWO,1.96,1549,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2393_seg_0.wav,OSCAR KILO KILO UNIFORM NOVEMBER,2.31,1550,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2394_seg_0.wav,EXPECT RUNWAY THREE ONE FOR DEPARTURE,2.32,1551,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2395_seg_0.wav,EMIRATES ONE ZERO PRAHA RADAR GOOD EVENING RADAR CONTACT NEW SQUAWK ONE FOUR SEVEN FOUR,2.62,1552,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2396_seg_0.wav,DESCEND FLIGHT LEVEL TWO NINER ZERO CSA THREE SIERRA LIMA MAY WE DESCEND WHEN READY,4.2,1553,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2397_seg_0.wav,DELTA INDIA KILO ALPHA HOTEL DESCEND FLIGHT LEVEL TWO NINER ZERO,7.06,1554,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2398_seg_0.wav,PRAHA GOOD EVENING SPEEDBIRD ONE FIVE FLIGHT LEVEL THREE THREE ZERO REACHING,2.93,1555,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2399_seg_0.wav,LUFTHANSA ONE KILO KILO RIGHT TURN,5.96,1556,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_239_seg_0.wav,REDUCING SPEED ONE FIFTY CSA FIVE VICTOR PAPA,4.02,1557,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_23_seg_0.wav,DIRECT TO SOPAV AND SQUAWK ONE FOUR SEVEN FOUR THAI NINER THREE ONE,1.42,1558,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2400_seg_0.wav,NOR SHUTTLE ONE FIVE ZERO THREE HELLO RUZYNE TOWER ARE YOU READY,4.77,1559,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2401_seg_0.wav,LUFTHANSA THREE CHARLIE HOTEL DESCEND FLIGHT LEVEL TWO NINER ZERO,4.2,1560,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2402_seg_0.wav,CSA TWO SEVEN ZERO CONTACT PRAHA RADAR ONE TWO SEVEN DECIMAL EIGHT TWO,6.65,1561,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2403_seg_0.wav,ONE TWO ONE DECIMAL NINER CSA,5.59,1562,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2404_seg_0.wav,TWO EIGHTY MAXIMUM,1.97,1563,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2405_seg_0.wav,TWINSTAR EIGHT EIGHT SEVEN PROCEED DIRECT ARVEK,1.62,1564,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2406_seg_0.wav,CSA TWO ZULU ALPHA DESCEND FLIGHT LEVEL NINER ZERO CONTACT RUZYNE RADAR ONE ONE NINER ZERO,2.33,1565,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2407_seg_0.wav,ROGER CLIMB FLIGHT LEVEL THREE FOUR ZERO REQUEST CLIMB FOUR ZERO ZERO IF AVAILABLE ROGER,2.91,1566,UNKNOWN
C:\Users\tssmi\OneDrive\Desktop\nlp\processed_audio\audio_2408_seg_0.wav,TO HOTEL,3.2,1567,UNKNOWN
